[0.021s][info][class,load] java.lang.Object source: jrt:/java.base
[0.887s][info][class,load] org.eclipse.jetty.util.resource.ResourceCollators$2 source: file:/tmp/winstone15731488839232167874.jar
[0.887s][info][class,load] java.util.Collections$ReverseComparator source: jrt:/java.base
[0.887s][info][class,load] java.util.Comparators$NaturalOrderComparator source: jrt:/java.base
[0.887s][info][class,load] java.util.Collections$ReverseComparator2 source: jrt:/java.base
[0.887s][info][class,load] org.eclipse.jetty.util.resource.ResourceCollators$$Lambda$168/0x0000000100241b40 source: org.eclipse.jetty.util.resource.ResourceCollators
[0.887s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100244000 source: __JVM_LookupDefineClass__
[0.888s][info][class,load] java.util.Comparator$$Lambda$169/0x000000010020b748 source: java.util.Comparator
[0.888s][info][class,load] java.util.function.ToLongFunction source: jrt:/java.base
[0.888s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100244400 source: __JVM_LookupDefineClass__
[0.888s][info][class,load] org.eclipse.jetty.util.resource.ResourceCollators$$Lambda$170/0x0000000100241d80 source: org.eclipse.jetty.util.resource.ResourceCollators
[0.888s][info][class,load] java.util.Comparator$$Lambda$171/0x000000010020bbe8 source: java.util.Comparator
[0.888s][info][class,load] java.util.stream.SortedOps source: jrt:/java.base
[0.888s][info][class,load] java.util.stream.ReferencePipeline$StatefulOp source: jrt:/java.base
[0.888s][info][class,load] java.util.stream.SortedOps$OfRef source: jrt:/java.base
[0.889s][info][class,load] java.util.stream.SortedOps$AbstractRefSortingSink source: jrt:/java.base
[0.889s][info][class,load] java.util.stream.SortedOps$RefSortingSink source: jrt:/java.base
[0.889s][info][class,load] org.eclipse.jetty.util.FileID source: file:/tmp/winstone15731488839232167874.jar
[0.889s][info][class,load] java.text.CollationElementIterator source: jrt:/java.base
[0.889s][info][class,load] sun.text.CollatorUtilities source: jrt:/java.base
[0.889s][info][class,load] jdk.internal.icu.text.UCharacterIterator source: jrt:/java.base
[0.889s][info][class,load] jdk.internal.icu.impl.ReplaceableUCharacterIterator source: jrt:/java.base
[0.889s][info][class,load] jdk.internal.icu.text.Replaceable source: jrt:/java.base
[0.889s][info][class,load] jdk.internal.icu.text.ReplaceableString source: jrt:/java.base
[0.898s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100244800 source: __JVM_LookupDefineClass__
[0.898s][info][class,load] java.util.stream.SortedOps$RefSortingSink$$Lambda$172/0x000000010020df30 source: java.util.stream.SortedOps
[0.899s][info][class,load] org.eclipse.jetty.ee9.webapp.MetaInfConfiguration$$Lambda$173/0x00000001002421a8 source: org.eclipse.jetty.ee9.webapp.MetaInfConfiguration
[0.899s][info][class,load] org.eclipse.jetty.ee9.webapp.MetaInfConfiguration$$Lambda$174/0x0000000100242400 source: org.eclipse.jetty.ee9.webapp.MetaInfConfiguration
[0.899s][info][class,load] org.eclipse.jetty.ee9.webapp.MetaInfConfiguration$$Lambda$175/0x0000000100242638 source: org.eclipse.jetty.ee9.webapp.MetaInfConfiguration
[0.900s][info][class,load] java.nio.file.FileVisitOption source: jrt:/java.base
[0.900s][info][class,load] java.nio.file.FileTreeIterator source: jrt:/java.base
[0.901s][info][class,load] java.nio.file.FileTreeWalker source: jrt:/java.base
[0.901s][info][class,load] jdk.nio.zipfs.ZipDirectoryStream source: jrt:/jdk.zipfs
[0.901s][info][class,load] java.nio.file.ClosedDirectoryStreamException source: jrt:/java.base
[0.901s][info][class,load] java.nio.file.FileTreeWalker$DirectoryNode source: jrt:/java.base
[0.901s][info][class,load] jdk.nio.zipfs.ZipDirectoryStream$1 source: jrt:/jdk.zipfs
[0.901s][info][class,load] java.nio.file.FileTreeWalker$Event source: jrt:/java.base
[0.902s][info][class,load] java.nio.file.FileTreeWalker$EventType source: jrt:/java.base
[0.902s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100244c00 source: __JVM_LookupDefineClass__
[0.902s][info][class,load] java.nio.file.Files$$Lambda$176/0x000000010020f5c8 source: java.nio.file.Files
[0.902s][info][class,load] java.nio.file.Files$$Lambda$177/0x000000010020f7f0 source: java.nio.file.Files
[0.902s][info][class,load] org.eclipse.jetty.ee9.webapp.MetaInfConfiguration$$Lambda$178/0x0000000100242888 source: org.eclipse.jetty.ee9.webapp.MetaInfConfiguration
[0.902s][info][class,load] org.eclipse.jetty.ee9.webapp.MetaInfConfiguration$$Lambda$179/0x0000000100242ad8 source: org.eclipse.jetty.ee9.webapp.MetaInfConfiguration
[0.903s][info][class,load] java.util.stream.AbstractPipeline$$Lambda$180/0x000000010020fa30 source: java.util.stream.AbstractPipeline
[0.903s][info][class,load] java.util.stream.StreamSpliterators$AbstractWrappingSpliterator source: jrt:/java.base
[0.903s][info][class,load] java.util.stream.StreamSpliterators$WrappingSpliterator source: jrt:/java.base
[0.903s][info][class,load] java.util.stream.StreamSpliterators source: jrt:/java.base
[0.903s][info][class,load] java.util.stream.StreamSpliterators$WrappingSpliterator$$Lambda$181/0x0000000100210390 source: java.util.stream.StreamSpliterators
[0.903s][info][class,load] java.util.function.BooleanSupplier source: jrt:/java.base
[0.903s][info][class,load] java.util.stream.StreamSpliterators$WrappingSpliterator$$Lambda$182/0x0000000100210840 source: java.util.stream.StreamSpliterators
[0.903s][info][class,load] sun.nio.fs.BasicFileAttributesHolder source: jrt:/java.base
[0.915s][info][class,load] java.util.TreeMap$Values source: jrt:/java.base
[0.915s][info][class,load] jdk.nio.zipfs.ZipFileSystem$$Lambda$183/0x00000001001b0f50 source: jdk.nio.zipfs.ZipFileSystem
[0.915s][info][class,load] java.util.TreeMap$ValueIterator source: jrt:/java.base
[0.916s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100245000 source: __JVM_LookupDefineClass__
[0.916s][info][class,load] jdk.nio.zipfs.ZipFileSystem$$Lambda$184/0x00000001001b1188 source: jdk.nio.zipfs.ZipFileSystem
[0.916s][info][class,load] jdk.nio.zipfs.ZipFileSystem$$Lambda$185/0x00000001001b13c0 source: jdk.nio.zipfs.ZipFileSystem
[0.955s][info][class,load] jdk.nio.zipfs.ZipFileSystem$$Lambda$186/0x00000001001b1608 source: jdk.nio.zipfs.ZipFileSystem
[0.956s][info][class,load] jdk.nio.zipfs.ZipFileSystemProvider$$Lambda$187/0x00000001001b1830 source: jdk.nio.zipfs.ZipFileSystemProvider
[0.957s][info][class,load] org.eclipse.jetty.util.DeprecationWarning source: file:/tmp/winstone15731488839232167874.jar
[0.957s][info][class,load] org.eclipse.jetty.ee9.nested.ContextHandler$$Lambda$188/0x0000000100242f60 source: org.eclipse.jetty.ee9.nested.ContextHandler
[0.957s][info][class,load] java.util.regex.CharPredicates$$Lambda$189/0x0000000100211438 source: java.util.regex.CharPredicates
[0.957s][info][class,load] java.util.regex.Pattern$StartS source: jrt:/java.base
[0.958s][info][class,load] org.eclipse.jetty.ee9.webapp.WebAppClassLoader$$Lambda$190/0x00000001002431a8 source: org.eclipse.jetty.ee9.webapp.WebAppClassLoader
[0.958s][info][class,load] org.eclipse.jetty.ee9.webapp.WebAppClassLoader$$Lambda$191/0x0000000100243400 source: org.eclipse.jetty.ee9.webapp.WebAppClassLoader
[0.962s][info][class,load] org.eclipse.jetty.ee9.webapp.IterativeDescriptorProcessor source: file:/tmp/winstone15731488839232167874.jar
[0.962s][info][class,load] org.eclipse.jetty.ee9.webapp.StandardDescriptorProcessor source: file:/tmp/winstone15731488839232167874.jar
[0.962s][info][class,load] jakarta.servlet.descriptor.JspConfigDescriptor source: file:/tmp/winstone15731488839232167874.jar
[0.962s][info][class,load] jakarta.servlet.descriptor.TaglibDescriptor source: file:/tmp/winstone15731488839232167874.jar
[0.962s][info][class,load] jakarta.servlet.descriptor.JspPropertyGroupDescriptor source: file:/tmp/winstone15731488839232167874.jar
[0.963s][info][class,load] org.eclipse.jetty.ee9.servlet.ServletMapping source: file:/tmp/winstone15731488839232167874.jar
[0.963s][info][class,load] org.eclipse.jetty.ee9.servlet.Holder source: file:/tmp/winstone15731488839232167874.jar
[0.963s][info][class,load] org.eclipse.jetty.ee9.servlet.FilterHolder source: file:/tmp/winstone15731488839232167874.jar
[0.963s][info][class,load] org.eclipse.jetty.ee9.servlet.FilterMapping source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] org.eclipse.jetty.ee9.servlet.ServletHolder source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] org.eclipse.jetty.ee9.servlet.ListenerHolder source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] org.eclipse.jetty.util.ArrayUtil source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] org.eclipse.jetty.ee9.webapp.MetaData$OriginInfo source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] org.eclipse.jetty.ee9.webapp.Origin source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] org.eclipse.jetty.ee9.webapp.OverrideDescriptor source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] jakarta.servlet.Registration$Dynamic source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] jakarta.servlet.ServletRegistration$Dynamic source: file:/tmp/winstone15731488839232167874.jar
[0.964s][info][class,load] jakarta.servlet.ServletConfig source: file:/tmp/winstone15731488839232167874.jar
[0.965s][info][class,load] org.eclipse.jetty.ee9.servlet.ServletHolder$1 source: file:/tmp/winstone15731488839232167874.jar
[0.965s][info][class,load] org.eclipse.jetty.ee9.servlet.Holder$1 source: file:/tmp/winstone15731488839232167874.jar
[0.965s][info][class,load] org.eclipse.jetty.xml.XmlParser$Node$1 source: file:/tmp/winstone15731488839232167874.jar
[0.965s][info][class,load] org.eclipse.jetty.ee9.webapp.StandardDescriptorProcessor$1 source: file:/tmp/winstone15731488839232167874.jar
[0.966s][info][class,load] jdk.internal.loader.URLClassPath$FileLoader source: jrt:/java.base
2024-11-04 13:21:34.123+0000 [id=1]	INFO	o.e.j.e.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.ee9.jsp.JettyJspServlet
[0.976s][info][class,load] org.eclipse.jetty.ee9.nested.ServletConstraint source: file:/tmp/winstone15731488839232167874.jar
[0.977s][info][class,load] org.eclipse.jetty.ee9.security.ConstraintMapping source: file:/tmp/winstone15731488839232167874.jar
[0.977s][info][class,load] org.eclipse.jetty.ee9.servlet.ServletHandler$MappedServlet source: file:/tmp/winstone15731488839232167874.jar
[0.977s][info][class,load] jakarta.servlet.FilterConfig source: file:/tmp/winstone15731488839232167874.jar
[0.977s][info][class,load] jakarta.servlet.FilterRegistration$Dynamic source: file:/tmp/winstone15731488839232167874.jar
[0.979s][info][class,load] org.eclipse.jetty.websocket.core.WebSocketComponents source: file:/tmp/winstone15731488839232167874.jar
[0.979s][info][class,load] org.eclipse.jetty.websocket.core.server.WebSocketServerComponents source: file:/tmp/winstone15731488839232167874.jar
[0.979s][info][class,load] org.eclipse.jetty.websocket.core.WebSocketExtensionRegistry source: file:/tmp/winstone15731488839232167874.jar
[0.979s][info][class,load] org.eclipse.jetty.websocket.core.IncomingFrames source: file:/tmp/winstone15731488839232167874.jar
[0.979s][info][class,load] org.eclipse.jetty.websocket.core.OutgoingFrames source: file:/tmp/winstone15731488839232167874.jar
[0.979s][info][class,load] org.eclipse.jetty.websocket.core.Extension source: file:/tmp/winstone15731488839232167874.jar
[0.979s][info][class,load] org.eclipse.jetty.websocket.core.WebSocketExtensionRegistry$$Lambda$192/0x000000010024b348 source: org.eclipse.jetty.websocket.core.WebSocketExtensionRegistry
[0.980s][info][class,load] org.eclipse.jetty.websocket.core.util.DemandChain source: file:/tmp/winstone15731488839232167874.jar
[0.980s][info][class,load] org.eclipse.jetty.websocket.core.AbstractExtension source: file:/tmp/winstone15731488839232167874.jar
[0.980s][info][class,load] org.eclipse.jetty.websocket.core.internal.FragmentExtension source: file:/tmp/winstone15731488839232167874.jar
[0.980s][info][class,load] org.eclipse.jetty.websocket.core.Configuration source: file:/tmp/winstone15731488839232167874.jar
[0.980s][info][class,load] org.eclipse.jetty.websocket.core.util.TransformingFlusher source: file:/tmp/winstone15731488839232167874.jar
[0.980s][info][class,load] org.eclipse.jetty.websocket.core.util.FragmentingFlusher source: file:/tmp/winstone15731488839232167874.jar
[0.980s][info][class,load] org.eclipse.jetty.websocket.core.internal.FragmentExtension$1 source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.util.IteratingCallback source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.websocket.core.util.DemandingFlusher source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.websocket.core.internal.FragmentExtension$FragmentingDemandingFlusher source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.websocket.core.Configuration$Customizer source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.websocket.core.Configuration$ConfigurationCustomizer source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.websocket.core.util.TransformingFlusher$Flusher source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.util.StaticException source: file:/tmp/winstone15731488839232167874.jar
[0.981s][info][class,load] org.eclipse.jetty.util.Callback$1 source: file:/tmp/winstone15731488839232167874.jar
[0.982s][info][class,load] org.eclipse.jetty.util.IteratingCallback$State source: file:/tmp/winstone15731488839232167874.jar
[0.982s][info][class,load] java.nio.channels.ReadPendingException source: jrt:/java.base
[0.982s][info][class,load] org.eclipse.jetty.websocket.core.Frame source: file:/tmp/winstone15731488839232167874.jar
[0.982s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100250000 source: __JVM_LookupDefineClass__
[0.982s][info][class,load] org.eclipse.jetty.websocket.core.internal.FragmentExtension$FragmentingDemandingFlusher$$Lambda$193/0x000000010024e4c0 source: org.eclipse.jetty.websocket.core.internal.FragmentExtension
[0.983s][info][class,load] org.eclipse.jetty.websocket.core.internal.FrameCaptureExtension source: file:/tmp/winstone15731488839232167874.jar
[0.983s][info][class,load] org.eclipse.jetty.websocket.core.internal.IdentityExtension source: file:/tmp/winstone15731488839232167874.jar
[0.983s][info][class,load] org.eclipse.jetty.websocket.core.internal.PerMessageDeflateExtension source: file:/tmp/winstone15731488839232167874.jar
[0.983s][info][class,load] org.eclipse.jetty.websocket.core.internal.PerMessageDeflateExtension$OutgoingFlusher source: file:/tmp/winstone15731488839232167874.jar
[0.983s][info][class,load] org.eclipse.jetty.websocket.core.exception.WebSocketException source: file:/tmp/winstone15731488839232167874.jar
[0.983s][info][class,load] org.eclipse.jetty.websocket.core.exception.CloseException source: file:/tmp/winstone15731488839232167874.jar
[0.983s][info][class,load] org.eclipse.jetty.websocket.core.exception.MessageTooLargeException source: file:/tmp/winstone15731488839232167874.jar
[0.984s][info][class,load] org.eclipse.jetty.websocket.core.internal.PerMessageDeflateExtension$IncomingFlusher source: file:/tmp/winstone15731488839232167874.jar
[0.984s][info][class,load] java.util.zip.DataFormatException source: jrt:/java.base
[0.984s][info][class,load] org.eclipse.jetty.websocket.core.exception.ProtocolException source: file:/tmp/winstone15731488839232167874.jar
[0.984s][info][class,load] org.eclipse.jetty.websocket.core.exception.BadPayloadException source: file:/tmp/winstone15731488839232167874.jar
[0.984s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100250400 source: __JVM_LookupDefineClass__
[0.984s][info][class,load] org.eclipse.jetty.websocket.core.internal.PerMessageDeflateExtension$IncomingFlusher$$Lambda$194/0x00000001002544d0 source: org.eclipse.jetty.websocket.core.internal.PerMessageDeflateExtension
[0.984s][info][class,load] org.eclipse.jetty.websocket.core.internal.ValidationExtension source: file:/tmp/winstone15731488839232167874.jar
[0.984s][info][class,load] org.eclipse.jetty.websocket.core.server.WebSocketServerComponents$1 source: file:/tmp/winstone15731488839232167874.jar
[0.985s][info][class,load] org.eclipse.jetty.ee9.websocket.api.WebSocketContainer source: file:/tmp/winstone15731488839232167874.jar
[0.985s][info][class,load] org.eclipse.jetty.ee9.websocket.api.WebSocketPolicy source: file:/tmp/winstone15731488839232167874.jar
[0.985s][info][class,load] org.eclipse.jetty.ee9.websocket.server.JettyWebSocketServerContainer source: file:/tmp/winstone15731488839232167874.jar
[0.985s][info][class,load] org.eclipse.jetty.websocket.core.server.FrameHandlerFactory source: file:/tmp/winstone15731488839232167874.jar
